locations,year,month,value
Tennessee,2018,M07,         3.9
Tennessee,2018,M08,         3.6
Tennessee,2018,M09,         3.4
Tennessee,2018,M10,         3.4
Tennessee,2018,M11,         3.1
Tennessee,2018,M12,         3.2
Tennessee,2019,M01,         3.9
Tennessee,2019,M02,         3.4
Tennessee,2019,M03,         3.4
Tennessee,2019,M04,         2.9
Tennessee,2019,M05,         3.1
Tennessee,2019,M06,         3.8
Tennessee,2019,M07,         3.7
Tennessee,2019,M08,         3.3
Tennessee,2019,M09,         3.1
Tennessee,2019,M10,         3.3
Tennessee,2019,M11,         3.1
Tennessee,2019,M12,         3.1
Tennessee,2020,M01,         3.7
Tennessee,2020,M02,         3.4
Tennessee,2020,M03,         3.9
Tennessee,2020,M04,        15.0
Tennessee,2020,M05,        11.8
Tennessee,2020,M06,        10.8
Tennessee,2020,M07,        10.1
Tennessee,2020,M08,         7.7
Tennessee,2020,M09,         6.9
Tennessee,2020,M10,         5.9
Tennessee,2020,M11,         5.4
Tennessee,2020,M12,         5.4
Tennessee,2021,M01,         5.7
Tennessee,2021,M02,         5.3
Tennessee,2021,M03,         5.1
Tennessee,2021,M04,         4.7
Tennessee,2021,M05,         4.6
Tennessee,2021,M06,         5.6
Tennessee,2021,M07,         4.9
Tennessee,2021,M08,         4.4
Tennessee,2021,M09,         3.8
Tennessee,2021,M10,         3.5
Tennessee,2021,M11,         3.2
Tennessee,2021,M12,         3.0
Tennessee,2022,M01,         3.7
Tennessee,2022,M02,         3.4
Tennessee,2022,M03,         3.2
Tennessee,2022,M04,         3.0
Tennessee,2022,M05,         3.1
Tennessee,2022,M06,         4.0
Tennessee,2022,M07,         3.7
Tennessee,2022,M08,         3.5
Tennessee,2022,M09,         3.2
Tennessee,2022,M10,         3.4
Tennessee,2022,M11,         3.2
Tennessee,2022,M12,         3.0
Tennessee,2023,M01,         3.6
Tennessee,2023,M02,         3.4
Tennessee,2023,M03,         3.2
Tennessee,2023,M04,         2.7
Tennessee,2023,M05,         3.1
Tennessee,2023,M06,         3.7
Tennessee,2023,M07,         3.5
Tennessee,2023,M08,         3.3
Tennessee,2023,M09,         3.3
Tennessee,2023,M10,         3.3
Tennessee,2023,M11,         3.0
Tennessee,2023,M12,         2.9
Tennessee,2024,M01,         3.3
Tennessee,2024,M02,         3.1
Tennessee,2024,M03,         3.1
Tennessee,2024,M04,         2.8
Tennessee,2024,M05,         2.9
Tennessee,2024,M06,         3.9
Tennessee,2024,M07,         3.9
Tennessee,2024,M08,         3.7
Tennessee,2024,M09,         3.5
Tennessee,2024,M10,         3.6
Tennessee,2024,M11,         3.7
Tennessee,2024,M12,         3.5
Tennessee,2025,M01,         3.8
Tennessee,2025,M02,         3.5
Tennessee,2025,M03,         3.3
Tennessee,2025,M04,         2.9
Tennessee,2025,M05,         3.3
Tennessee,2025,M06,         4.1
Texas,2010,M01,         8.8
Texas,2010,M02,         8.5
Texas,2010,M03,         8.4
Texas,2010,M04,         8.0
Texas,2010,M05,         7.9
Texas,2010,M06,         8.4
Texas,2010,M07,         8.5
Texas,2010,M08,         8.3
Texas,2010,M09,         8.1
Texas,2010,M10,         8.0
Texas,2010,M11,         8.3
Texas,2010,M12,         8.0
Texas,2011,M01,         8.5
Texas,2011,M02,         8.3
Texas,2011,M03,         8.1
Texas,2011,M04,         7.7
Texas,2011,M05,         8.0
Texas,2011,M06,         8.8
Texas,2011,M07,         8.8
Texas,2011,M08,         8.4
Texas,2011,M09,         8.2
Texas,2011,M10,         7.6
Texas,2011,M11,         7.2
Texas,2011,M12,         7.0
Texas,2012,M01,         7.3
Texas,2012,M02,         7.2
Texas,2012,M03,         6.7
Texas,2012,M04,         6.3
Texas,2012,M05,         6.6
Texas,2012,M06,         7.3
Texas,2012,M07,         7.3
Texas,2012,M08,         6.8
Texas,2012,M09,         6.4
Texas,2012,M10,         6.2
Texas,2012,M11,         6.0
Texas,2012,M12,         6.2
Texas,2013,M01,         7.1
Texas,2013,M02,         6.7
Texas,2013,M03,         6.4
Texas,2013,M04,         6.1
Texas,2013,M05,         6.3
Texas,2013,M06,         6.9
Texas,2013,M07,         6.7
Texas,2013,M08,         6.4
Texas,2013,M09,         6.3
Texas,2013,M10,         6.0
Texas,2013,M11,         5.8
Texas,2013,M12,         5.4
Texas,2014,M01,         5.8
Texas,2014,M02,         5.8
Texas,2014,M03,         5.5
Texas,2014,M04,         4.8
Texas,2014,M05,         5.1
Texas,2014,M06,         5.5
Texas,2014,M07,         5.7
Texas,2014,M08,         5.4
Texas,2014,M09,         5.0
Texas,2014,M10,         4.7
Texas,2014,M11,         4.6
Texas,2014,M12,         4.2
Texas,2015,M01,         4.8
Texas,2015,M02,         4.6
Texas,2015,M03,         4.4
Texas,2015,M04,         4.1
Texas,2015,M05,         4.3
Texas,2015,M06,         4.7
Texas,2015,M07,         4.8
Texas,2015,M08,         4.5
Texas,2015,M09,         4.5
Texas,2015,M10,         4.4
Texas,2015,M11,         4.4
Texas,2015,M12,         4.2
Texas,2016,M01,         4.5
Texas,2016,M02,         4.5
Texas,2016,M03,         4.5
Texas,2016,M04,         4.3
Texas,2016,M05,         4.3
Texas,2016,M06,         5.0
Texas,2016,M07,         5.1
Texas,2016,M08,         4.9
Texas,2016,M09,         4.9
Texas,2016,M10,         4.6
Texas,2016,M11,         4.5
Texas,2016,M12,         4.6
Texas,2017,M01,         5.1
Texas,2017,M02,         5.0
Texas,2017,M03,         4.6
Texas,2017,M04,         4.2
Texas,2017,M05,         4.2
Texas,2017,M06,         4.6
Texas,2017,M07,         4.5
Texas,2017,M08,         4.5
Texas,2017,M09,         4.1
Texas,2017,M10,         3.7
Texas,2017,M11,         3.9
Texas,2017,M12,         3.8
Texas,2018,M01,         4.3
Texas,2018,M02,         4.2
Texas,2018,M03,         4.1
Texas,2018,M04,         3.7
Texas,2018,M05,         3.6
Texas,2018,M06,         4.3
Texas,2018,M07,         4.1
Texas,2018,M08,         4.0
Texas,2018,M09,         3.8
Texas,2018,M10,         3.5
Texas,2018,M11,         3.5
Texas,2018,M12,         3.6
Texas,2019,M01,         4.2
Texas,2019,M02,         3.8
Texas,2019,M03,         3.5
Texas,2019,M04,         3.1
Texas,2019,M05,         3.1
Texas,2019,M06,         3.8
Texas,2019,M07,         3.9
Texas,2019,M08,         3.7
Texas,2019,M09,         3.4
Texas,2019,M10,         3.3
Texas,2019,M11,         3.3
Texas,2019,M12,         3.2
Texas,2020,M01,         3.7
Texas,2020,M02,         3.5
Texas,2020,M03,         5.4
Texas,2020,M04,        12.3
Texas,2020,M05,        11.8
Texas,2020,M06,        10.4
Texas,2020,M07,         9.7
Texas,2020,M08,         7.9
Texas,2020,M09,         7.7
Texas,2020,M10,         6.7
Texas,2020,M11,         6.8
Texas,2020,M12,         6.7
Texas,2021,M01,         7.1
Texas,2021,M02,         6.9
Texas,2021,M03,         6.4
Texas,2021,M04,         5.9
Texas,2021,M05,         5.7
Texas,2021,M06,         6.4
Texas,2021,M07,         5.8
Texas,2021,M08,         5.4
Texas,2021,M09,         5.0
Texas,2021,M10,         4.7
Texas,2021,M11,         4.4
Texas,2021,M12,         4.1
Texas,2022,M01,         4.7
Texas,2022,M02,         4.3
Texas,2022,M03,         3.8
Texas,2022,M04,         3.5
Texas,2022,M05,         3.6
Texas,2022,M06,         4.2
Texas,2022,M07,         4.1
Texas,2022,M08,         4.0
Texas,2022,M09,         3.8
Texas,2022,M10,         3.8
Texas,2022,M11,         3.8
Texas,2022,M12,         3.7
Texas,2023,M01,         4.3
Texas,2023,M02,         4.4
Texas,2023,M03,         4.0
Texas,2023,M04,         3.5
Texas,2023,M05,         3.9
Texas,2023,M06,         4.2
Texas,2023,M07,         4.2
Texas,2023,M08,         4.3
Texas,2023,M09,         4.0
Texas,2023,M10,         3.8
Texas,2023,M11,         3.7
Texas,2023,M12,         3.7
Texas,2024,M01,         4.1
Texas,2024,M02,         4.2
Texas,2024,M03,         3.9
Texas,2024,M04,         3.6
Texas,2024,M05,         3.8
Texas,2024,M06,         4.5
Texas,2024,M07,         4.5
Texas,2024,M08,         4.4
Texas,2024,M09,         4.1
Texas,2024,M10,         4.0
Texas,2024,M11,         4.1
Texas,2024,M12,         3.7
Texas,2025,M01,         4.1
Texas,2025,M02,         4.3
Texas,2025,M03,         4.0
Texas,2025,M04,         3.7
Texas,2025,M05,         4.0
Texas,2025,M06,         4.1
Utah,2010,M01,         8.8
Utah,2010,M02,         8.9
Utah,2010,M03,         8.6
Utah,2010,M04,         8.2
Utah,2010,M05,         8.1
Utah,2010,M06,         8.4
Utah,2010,M07,         8.3
Utah,2010,M08,         8.4
Utah,2010,M09,         7.9
Utah,2010,M10,         7.8
Utah,2010,M11,         7.9
Utah,2010,M12,         7.8
Utah,2011,M01,         8.3
Utah,2011,M02,         8.3
Utah,2011,M03,         8.0
Utah,2011,M04,         7.7
Utah,2011,M05,         7.7
Utah,2011,M06,         8.2
Utah,2011,M07,         7.7
Utah,2011,M08,         7.4
Utah,2011,M09,         6.5
Utah,2011,M10,         6.0
Utah,2011,M11,         5.4
Utah,2011,M12,         5.1
Utah,2012,M01,         5.5
Utah,2012,M02,         5.1
Utah,2012,M03,         4.9
Utah,2012,M04,         4.6
Utah,2012,M05,         4.6
Utah,2012,M06,         5.2
Utah,2012,M07,         5.0
Utah,2012,M08,         5.0
Utah,2012,M09,         4.3
Utah,2012,M10,         4.4
Utah,2012,M11,         4.2
Utah,2012,M12,         4.3
Utah,2013,M01,         4.9
Utah,2013,M02,         4.7
Utah,2013,M03,         4.4
Utah,2013,M04,         4.1
Utah,2013,M05,         4.1
Utah,2013,M06,         4.6
Utah,2013,M07,         4.3
Utah,2013,M08,         4.3
Utah,2013,M09,         3.9
Utah,2013,M10,         3.8
Utah,2013,M11,         3.6
Utah,2013,M12,         3.5
Utah,2014,M01,         4.0
Utah,2014,M02,         4.1
Utah,2014,M03,         3.9
Utah,2014,M04,         3.3
Utah,2014,M05,         3.5
Utah,2014,M06,         3.9
Utah,2014,M07,         3.8
Utah,2014,M08,         3.8
Utah,2014,M09,         3.3
Utah,2014,M10,         3.3
Utah,2014,M11,         3.3
Utah,2014,M12,         3.2
Utah,2015,M01,         3.8
Utah,2015,M02,         3.9
Utah,2015,M03,         3.6
Utah,2015,M04,         3.4
Utah,2015,M05,         3.5
Utah,2015,M06,         3.8
Utah,2015,M07,         3.7
Utah,2015,M08,         3.7
Utah,2015,M09,         3.2
Utah,2015,M10,         3.3
Utah,2015,M11,         3.3
Utah,2015,M12,         3.2
Utah,2016,M01,         3.7
Utah,2016,M02,         3.8
Utah,2016,M03,         3.7
Utah,2016,M04,         3.5
Utah,2016,M05,         3.2
Utah,2016,M06,         3.7
Utah,2016,M07,         3.4
Utah,2016,M08,         3.4
Utah,2016,M09,         3.0
Utah,2016,M10,         3.0
Utah,2016,M11,         2.8
Utah,2016,M12,         2.9
Utah,2017,M01,         3.4
Utah,2017,M02,         3.6
Utah,2017,M03,         3.3
Utah,2017,M04,         3.1
Utah,2017,M05,         3.0
Utah,2017,M06,         3.5
Utah,2017,M07,         3.2
Utah,2017,M08,         3.4
Utah,2017,M09,         2.9
Utah,2017,M10,         2.8
Utah,2017,M11,         2.8
Utah,2017,M12,         2.8
Utah,2018,M01,         3.3
Utah,2018,M02,         3.4
Utah,2018,M03,         3.1
Utah,2018,M04,         2.9
Utah,2018,M05,         2.7
Utah,2018,M06,         3.3
Utah,2018,M07,         3.0
Utah,2018,M08,         3.1
Utah,2018,M09,         2.6
Utah,2018,M10,         2.5
Utah,2018,M11,         2.5
Utah,2018,M12,         2.6
Utah,2019,M01,         3.1
Utah,2019,M02,         3.0
Utah,2019,M03,         2.8
Utah,2019,M04,         2.5
Utah,2019,M05,         2.5
Utah,2019,M06,         2.8
Utah,2019,M07,         2.6
Utah,2019,M08,         2.6
Utah,2019,M09,         2.1
Utah,2019,M10,         2.1
Utah,2019,M11,         2.1
Utah,2019,M12,         2.2
Utah,2020,M01,         2.7
Utah,2020,M02,         2.7
Utah,2020,M03,         3.0
Utah,2020,M04,         9.8
Utah,2020,M05,         7.8
Utah,2020,M06,         6.6
Utah,2020,M07,         5.9
Utah,2020,M08,         4.9
Utah,2020,M09,         4.3
Utah,2020,M10,         3.7
Utah,2020,M11,         3.5
Utah,2020,M12,         3.4
Utah,2021,M01,         3.6
Utah,2021,M02,         3.6
Utah,2021,M03,         3.2
Utah,2021,M04,         3.0
Utah,2021,M05,         2.8
Utah,2021,M06,         3.2
Utah,2021,M07,         2.8
Utah,2021,M08,         2.8
Utah,2021,M09,         2.1
Utah,2021,M10,         2.1
Utah,2021,M11,         2.0
Utah,2021,M12,         1.9
Utah,2022,M01,         2.5
Utah,2022,M02,         2.5
Utah,2022,M03,         2.3
Utah,2022,M04,         2.2
Utah,2022,M05,         2.3
Utah,2022,M06,         2.7
Utah,2022,M07,         2.4
Utah,2022,M08,         2.6
Utah,2022,M09,         2.2
Utah,2022,M10,         2.3
Utah,2022,M11,         2.3
Utah,2022,M12,         2.2
Utah,2023,M01,         2.7
Utah,2023,M02,         2.8
Utah,2023,M03,         2.6
Utah,2023,M04,         2.4
Utah,2023,M05,         2.6
Utah,2023,M06,         2.8
Utah,2023,M07,         2.7
Utah,2023,M08,         3.0
Utah,2023,M09,         2.6
Utah,2023,M10,         2.7
Utah,2023,M11,         2.6
Utah,2023,M12,         2.6
Utah,2024,M01,         3.0
Utah,2024,M02,         3.3
Utah,2024,M03,         3.1
Utah,2024,M04,         3.0
Utah,2024,M05,         3.1
Utah,2024,M06,         3.5
Utah,2024,M07,         3.5
Utah,2024,M08,         3.6
Utah,2024,M09,         3.0
Utah,2024,M10,         3.0
Utah,2024,M11,         3.0
Utah,2024,M12,         2.9
Utah,2025,M01,         3.2
Utah,2025,M02,         3.3
Utah,2025,M03,         3.1
Utah,2025,M04,         3.0
Utah,2025,M05,         3.3
Utah,2025,M06,         3.7
Vermont,2010,M01,         7.3
Vermont,2010,M02,         7.1
Vermont,2010,M03,         7.0
Vermont,2010,M04,         6.7
Vermont,2010,M05,         6.1
Vermont,2010,M06,         6.2
Vermont,2010,M07,         6.0
Vermont,2010,M08,         5.8
Vermont,2010,M09,         5.7
Vermont,2010,M10,         5.2
Vermont,2010,M11,         5.9
Vermont,2010,M12,         5.8
Vermont,2011,M01,         6.5
Vermont,2011,M02,         6.2
Vermont,2011,M03,         6.0
Vermont,2011,M04,         5.8
Vermont,2011,M05,         5.3
Vermont,2011,M06,         5.4
Vermont,2011,M07,         5.3
Vermont,2011,M08,         5.1
Vermont,2011,M09,         5.2
Vermont,2011,M10,         4.6
Vermont,2011,M11,         4.8
Vermont,2011,M12,         4.8
Vermont,2012,M01,         5.5
Vermont,2012,M02,         5.3
Vermont,2012,M03,         5.0
Vermont,2012,M04,         4.9
Vermont,2012,M05,         4.7
Vermont,2012,M06,         5.0
Vermont,2012,M07,         4.9
Vermont,2012,M08,         4.8
Vermont,2012,M09,         4.5
Vermont,2012,M10,         4.1
Vermont,2012,M11,         4.3
Vermont,2012,M12,         4.5
Vermont,2013,M01,         5.3
Vermont,2013,M02,         4.9
Vermont,2013,M03,         4.7
Vermont,2013,M04,         4.6
Vermont,2013,M05,         4.4
Vermont,2013,M06,         4.7
Vermont,2013,M07,         4.4
Vermont,2013,M08,         4.2
Vermont,2013,M09,         4.3
Vermont,2013,M10,         3.7
Vermont,2013,M11,         4.0
Vermont,2013,M12,         3.9
Vermont,2014,M01,         4.5
Vermont,2014,M02,         4.4
Vermont,2014,M03,         4.3
Vermont,2014,M04,         4.0
Vermont,2014,M05,         3.7
Vermont,2014,M06,         3.8
Vermont,2014,M07,         4.0
Vermont,2014,M08,         3.9
Vermont,2014,M09,         3.8
Vermont,2014,M10,         3.2
Vermont,2014,M11,         3.6
Vermont,2014,M12,         3.6
Vermont,2015,M01,         4.2
Vermont,2015,M02,         4.0
Vermont,2015,M03,         3.7
Vermont,2015,M04,         3.6
Vermont,2015,M05,         3.5
Vermont,2015,M06,         3.5
Vermont,2015,M07,         3.4
Vermont,2015,M08,         3.3
Vermont,2015,M09,         3.3
Vermont,2015,M10,         2.8
Vermont,2015,M11,         3.2
Vermont,2015,M12,         3.1
Vermont,2016,M01,         3.7
Vermont,2016,M02,         3.5
Vermont,2016,M03,         3.4
Vermont,2016,M04,         3.3
Vermont,2016,M05,         2.9
Vermont,2016,M06,         3.2
Vermont,2016,M07,         3.1
Vermont,2016,M08,         3.0
Vermont,2016,M09,         3.0
Vermont,2016,M10,         2.4
Vermont,2016,M11,         2.7
Vermont,2016,M12,         2.9
Vermont,2017,M01,         3.6
Vermont,2017,M02,         3.5
Vermont,2017,M03,         3.3
Vermont,2017,M04,         3.2
Vermont,2017,M05,         2.8
Vermont,2017,M06,         2.9
Vermont,2017,M07,         2.8
Vermont,2017,M08,         2.9
Vermont,2017,M09,         2.7
Vermont,2017,M10,         2.2
Vermont,2017,M11,         2.6
Vermont,2017,M12,         2.6
Vermont,2018,M01,         3.3
Vermont,2018,M02,         3.1
Vermont,2018,M03,         3.0
Vermont,2018,M04,         2.9
Vermont,2018,M05,         2.4
Vermont,2018,M06,         2.7
Vermont,2018,M07,         2.4
Vermont,2018,M08,         2.3
Vermont,2018,M09,         2.2
Vermont,2018,M10,         1.6
Vermont,2018,M11,         2.0
Vermont,2018,M12,         2.2
Vermont,2019,M01,         2.9
Vermont,2019,M02,         2.5
Vermont,2019,M03,         2.4
Vermont,2019,M04,         2.3
Vermont,2019,M05,         1.8
Vermont,2019,M06,         2.1
Vermont,2019,M07,         2.0
Vermont,2019,M08,         2.1
Vermont,2019,M09,         1.9
Vermont,2019,M10,         1.5
Vermont,2019,M11,         1.9
Vermont,2019,M12,         1.9
Vermont,2020,M01,         2.5
Vermont,2020,M02,         2.3
Vermont,2020,M03,         2.7
Vermont,2020,M04,        14.0
Vermont,2020,M05,        10.4
Vermont,2020,M06,         8.0
Vermont,2020,M07,         6.7
Vermont,2020,M08,         5.1
Vermont,2020,M09,         4.7
Vermont,2020,M10,         3.3
Vermont,2020,M11,         3.6
Vermont,2020,M12,         4.2
Vermont,2021,M01,         5.0
Vermont,2021,M02,         5.0
Vermont,2021,M03,         4.8
Vermont,2021,M04,         4.8
Vermont,2021,M05,         3.7
Vermont,2021,M06,         3.9
Vermont,2021,M07,         3.3
Vermont,2021,M08,         3.2
Vermont,2021,M09,         2.9
Vermont,2021,M10,         2.2
Vermont,2021,M11,         2.4
Vermont,2021,M12,         2.4
Vermont,2022,M01,         3.1
Vermont,2022,M02,         2.8
Vermont,2022,M03,         2.4
Vermont,2022,M04,         2.5
Vermont,2022,M05,         2.1
Vermont,2022,M06,         2.5
Vermont,2022,M07,         2.2
Vermont,2022,M08,         2.4
Vermont,2022,M09,         2.2
Vermont,2022,M10,         1.8
Vermont,2022,M11,         2.2
Vermont,2022,M12,         2.1
Vermont,2023,M01,         2.6
Vermont,2023,M02,         2.4
Vermont,2023,M03,         2.1
Vermont,2023,M04,         1.8
Vermont,2023,M05,         1.6
Vermont,2023,M06,         1.8
Vermont,2023,M07,         1.7
Vermont,2023,M08,         2.0
Vermont,2023,M09,         1.9
Vermont,2023,M10,         1.5
Vermont,2023,M11,         1.8
Vermont,2023,M12,         2.0
Vermont,2024,M01,         2.5
Vermont,2024,M02,         2.4
Vermont,2024,M03,         2.1
Vermont,2024,M04,         2.3
Vermont,2024,M05,         2.0
Vermont,2024,M06,         2.3
Vermont,2024,M07,         2.3
Vermont,2024,M08,         2.4
Vermont,2024,M09,         2.3
Vermont,2024,M10,         2.0
Vermont,2024,M11,         2.5
Vermont,2024,M12,         2.5
Vermont,2025,M01,         3.0
Vermont,2025,M02,         3.0
Vermont,2025,M03,         2.8
Vermont,2025,M04,         2.7
Vermont,2025,M05,         2.2
Vermont,2025,M06,         2.4
Virginia,2010,M01,         7.6
Virginia,2010,M02,         7.6
Virginia,2010,M03,         7.3
Virginia,2010,M04,         6.6
Virginia,2010,M05,         6.7
Virginia,2010,M06,         6.8
Virginia,2010,M07,         6.8
Virginia,2010,M08,         6.8
Virginia,2010,M09,         6.5
Virginia,2010,M10,         6.4
Virginia,2010,M11,         6.5
Virginia,2010,M12,         6.3
Virginia,2011,M01,         6.8
Virginia,2011,M02,         6.6
Virginia,2011,M03,         6.3
Virginia,2011,M04,         5.9
Virginia,2011,M05,         6.1
Virginia,2011,M06,         6.5
Virginia,2011,M07,         6.4
Virginia,2011,M08,         6.5
Virginia,2011,M09,         6.3
Virginia,2011,M10,         6.1
Virginia,2011,M11,         5.9
Virginia,2011,M12,         5.9
Virginia,2012,M01,         6.4
Virginia,2012,M02,         6.3
Virginia,2012,M03,         6.0
Virginia,2012,M04,         5.5
Virginia,2012,M05,         5.7
Virginia,2012,M06,         6.1
Virginia,2012,M07,         6.1
Virginia,2012,M08,         6.0
Virginia,2012,M09,         5.6
Virginia,2012,M10,         5.5
Virginia,2012,M11,         5.3
Virginia,2012,M12,         5.4
Virginia,2013,M01,         6.2
Virginia,2013,M02,         5.9
Virginia,2013,M03,         5.5
Virginia,2013,M04,         5.1
Virginia,2013,M05,         5.5
Virginia,2013,M06,         5.8
Virginia,2013,M07,         5.7
Virginia,2013,M08,         5.6
Virginia,2013,M09,         5.5
Virginia,2013,M10,         5.5
Virginia,2013,M11,         5.2
Virginia,2013,M12,         5.0
Virginia,2014,M01,         5.6
Virginia,2014,M02,         5.6
Virginia,2014,M03,         5.4
Virginia,2014,M04,         4.7
Virginia,2014,M05,         5.1
Virginia,2014,M06,         5.2
Virginia,2014,M07,         5.3
Virginia,2014,M08,         5.3
Virginia,2014,M09,         4.9
Virginia,2014,M10,         4.7
Virginia,2014,M11,         4.7
Virginia,2014,M12,         4.5
Virginia,2015,M01,         5.1
Virginia,2015,M02,         4.9
Virginia,2015,M03,         4.6
Virginia,2015,M04,         4.1
Virginia,2015,M05,         4.5
Virginia,2015,M06,         4.5
Virginia,2015,M07,         4.4
Virginia,2015,M08,         4.3
Virginia,2015,M09,         4.1
Virginia,2015,M10,         4.0
Virginia,2015,M11,         4.0
Virginia,2015,M12,         3.8
Virginia,2016,M01,         4.3
Virginia,2016,M02,         4.2
Virginia,2016,M03,         4.1
Virginia,2016,M04,         3.7
Virginia,2016,M05,         3.8
Virginia,2016,M06,         4.1
Virginia,2016,M07,         4.1
Virginia,2016,M08,         4.3
Virginia,2016,M09,         4.1
Virginia,2016,M10,         4.0
Virginia,2016,M11,         3.8
Virginia,2016,M12,         3.7
Virginia,2017,M01,         4.3
Virginia,2017,M02,         4.0
Virginia,2017,M03,         3.8
Virginia,2017,M04,         3.4
Virginia,2017,M05,         3.6
Virginia,2017,M06,         3.7
Virginia,2017,M07,         3.7
Virginia,2017,M08,         3.8
Virginia,2017,M09,         3.5
Virginia,2017,M10,         3.3
Virginia,2017,M11,         3.3
Virginia,2017,M12,         3.1
Virginia,2018,M01,         3.5
Virginia,2018,M02,         3.3
Virginia,2018,M03,         3.2
Virginia,2018,M04,         2.8
Virginia,2018,M05,         2.9
Virginia,2018,M06,         3.2
Virginia,2018,M07,         3.0
Virginia,2018,M08,         3.1
Virginia,2018,M09,         2.8
Virginia,2018,M10,         2.7
Virginia,2018,M11,         2.7
Virginia,2018,M12,         2.7
Virginia,2019,M01,         3.3
Virginia,2019,M02,         3.0
Virginia,2019,M03,         2.9
Virginia,2019,M04,         2.4
Virginia,2019,M05,         2.7
Virginia,2019,M06,         2.8
Virginia,2019,M07,         2.9
Virginia,2019,M08,         2.9
Virginia,2019,M09,         2.6
Virginia,2019,M10,         2.5
Virginia,2019,M11,         2.5
Virginia,2019,M12,         2.4
Virginia,2020,M01,         2.9
Virginia,2020,M02,         2.6
Virginia,2020,M03,         3.2
Virginia,2020,M04,        11.0
Virginia,2020,M05,         9.8
Virginia,2020,M06,        10.2
Virginia,2020,M07,         9.3
Virginia,2020,M08,         7.7
Virginia,2020,M09,         6.3
Virginia,2020,M10,         5.4
Virginia,2020,M11,         5.0
Virginia,2020,M12,         4.5
Virginia,2021,M01,         4.8
Virginia,2021,M02,         4.7
Virginia,2021,M03,         4.5
Virginia,2021,M04,         4.0
Virginia,2021,M05,         4.2
Virginia,2021,M06,         4.6
Virginia,2021,M07,         4.2
Virginia,2021,M08,         4.0
Virginia,2021,M09,         3.4
Virginia,2021,M10,         3.0
Virginia,2021,M11,         2.1
Virginia,2021,M12,         2.6
Virginia,2022,M01,         2.7
Virginia,2022,M02,         2.5
Virginia,2022,M03,         2.5
Virginia,2022,M04,         2.3
Virginia,2022,M05,         2.7
Virginia,2022,M06,         2.9
Virginia,2022,M07,         2.9
Virginia,2022,M08,         3.2
Virginia,2022,M09,         2.8
Virginia,2022,M10,         2.7
Virginia,2022,M11,         2.7
Virginia,2022,M12,         2.4
Virginia,2023,M01,         2.9
Virginia,2023,M02,         2.8
Virginia,2023,M03,         2.7
Virginia,2023,M04,         2.3
Virginia,2023,M05,         2.7
Virginia,2023,M06,         2.8
Virginia,2023,M07,         2.7
Virginia,2023,M08,         3.0
Virginia,2023,M09,         2.8
Virginia,2023,M10,         2.8
Virginia,2023,M11,         2.6
Virginia,2023,M12,         2.4
Virginia,2024,M01,         2.8
Virginia,2024,M02,         2.9
Virginia,2024,M03,         2.7
Virginia,2024,M04,         2.4
Virginia,2024,M05,         2.8
Virginia,2024,M06,         3.1
Virginia,2024,M07,         3.2
Virginia,2024,M08,         3.3
Virginia,2024,M09,         2.9
Virginia,2024,M10,         2.8
Virginia,2024,M11,         2.9
Virginia,2024,M12,         2.5
Virginia,2025,M01,         3.1
Virginia,2025,M02,         3.3
Virginia,2025,M03,         3.5
Virginia,2025,M04,         3.3
Virginia,2025,M05,         3.6
Virginia,2025,M06,         3.9
Washington,2010,M01,        11.3
Washington,2010,M02,        11.2
Washington,2010,M03,        10.9
Washington,2010,M04,         9.8
Washington,2010,M05,         9.7
Washington,2010,M06,         9.6
Washington,2010,M07,         9.5
Washington,2010,M08,         9.6
Washington,2010,M09,         9.3
Washington,2010,M10,         9.3
Washington,2010,M11,         9.9
Washington,2010,M12,         9.9
Washington,2011,M01,        10.7
Washington,2011,M02,        10.4
Washington,2011,M03,        10.0
Washington,2011,M04,         9.2
Washington,2011,M05,         9.3
Washington,2011,M06,         9.4
Washington,2011,M07,         9.3
Washington,2011,M08,         9.2
Washington,2011,M09,         8.9
Washington,2011,M10,         8.9
Washington,2011,M11,         8.8
Washington,2011,M12,         9.1
Washington,2012,M01,         9.8
Washington,2012,M02,         9.8
Washington,2012,M03,         9.4
Washington,2012,M04,         8.5
Washington,2012,M05,         8.8
Washington,2012,M06,         8.9
Washington,2012,M07,         8.8
Washington,2012,M08,         8.3
Washington,2012,M09,         7.5
Washington,2012,M10,         7.3
Washington,2012,M11,         7.0
Washington,2012,M12,         7.3
Washington,2013,M01,         8.2
Washington,2013,M02,         7.4
Washington,2013,M03,         6.9
Washington,2013,M04,         6.3
Washington,2013,M05,         6.4
Washington,2013,M06,         6.6
Washington,2013,M07,         6.6
Washington,2013,M08,         6.5
Washington,2013,M09,         6.1
Washington,2013,M10,         6.4
Washington,2013,M11,         6.3
Washington,2013,M12,         6.4
Washington,2014,M01,         6.8
Washington,2014,M02,         7.0
Washington,2014,M03,         6.6
Washington,2014,M04,         5.5
Washington,2014,M05,         5.7
Washington,2014,M06,         5.5
Washington,2014,M07,         5.8
Washington,2014,M08,         5.8
Washington,2014,M09,         5.5
Washington,2014,M10,         5.5
Washington,2014,M11,         5.7
Washington,2014,M12,         5.8
Washington,2015,M01,         6.3
Washington,2015,M02,         6.1
Washington,2015,M03,         5.6
Washington,2015,M04,         5.0
Washington,2015,M05,         5.3
Washington,2015,M06,         5.2
Washington,2015,M07,         5.4
Washington,2015,M08,         5.2
